pid,day,session,trial,condition,cond_name,match,response,rt,acc
1,5,2,22,1,name,1,1,719,1
1,5,2,23,1,name,1,1,1722,1
1,5,2,24,1,name,2,2,931,1
1,5,2,25,1,name,1,1,803,1
1,5,2,26,1,name,2,2,975,1
1,5,2,27,1,name,1,2,1141,0
1,5,2,28,1,name,2,2,1135,1
1,5,2,29,1,name,2,2,895,1
1,5,2,30,1,name,2,2,804,1
1,5,2,31,3,both,2,2,944,1
1,5,2,32,3,both,1,2,1128.9999999999854,0
1,5,2,33,3,both,2,2,1142,1
1,5,2,34,3,both,1,1,613,1
1,5,2,35,3,both,2,2,638,1
1,5,2,36,3,both,1,1,590,1
1,5,2,37,3,both,2,2,709,1
1,5,2,38,3,both,1,2,1399,0
1,5,2,39,3,both,1,1,697,1
1,5,2,40,3,both,2,2,949,1
1,5,2,42,2,tie,2,2,819.9999999999854,1
1,5,2,43,2,tie,1,1,1153,1
1,5,2,44,2,tie,1,1,1007,1
1,5,2,45,2,tie,1,2,852,0
1,5,2,46,2,tie,2,2,647,1
1,5,2,47,2,tie,2,2,858,1
1,5,2,48,2,tie,2,2,829.0000000000146,1
1,5,2,49,2,tie,2,2,1011,1
1,5,2,50,2,tie,1,1,825,1
1,5,2,51,1,name,1,1,1111,1
1,5,2,52,1,name,1,1,1025,1
1,5,2,53,1,name,1,1,843,1
1,5,2,54,1,name,2,1,1134,0
1,5,2,55,1,name,1,2,745,0
1,5,2,56,1,name,2,2,923,1
1,5,2,57,1,name,2,2,1599,1
1,5,2,58,1,name,1,2,1357,0
1,5,2,59,1,name,2,2,1208,1
1,5,2,60,1,name,2,2,800,1
1,5,2,61,4,none,2,2,1089,1
1,5,2,62,4,none,1,1,650,1
1,5,2,63,4,none,2,2,1335,1
1,5,2,64,4,none,2,2,2128,1
1,5,2,65,4,none,2,2,1120,1
1,5,2,66,4,none,1,2,1689.999999999971,0
1,5,2,67,4,none,2,2,899,1
1,5,2,68,4,none,1,2,1181,0
1,5,2,69,4,none,1,1,1675.999999999971,1
1,5,2,70,4,none,1,1,1380,1
1,5,2,71,2,tie,1,2,1701,0
1,5,2,72,2,tie,1,1,667,1
1,5,2,73,2,tie,2,2,921,1
1,5,2,74,2,tie,2,2,1115,1
1,5,2,75,2,tie,1,1,715,1
1,5,2,77,2,tie,2,2,850,1
1,5,2,78,2,tie,2,2,1341,1
1,5,2,79,2,tie,1,1,653,1
1,5,2,80,2,tie,2,2,631,1
2,1,1,1,4,none,1,1,2060,1
2,1,1,2,4,none,1,1,1205.9999999999982,1
2,1,1,3,4,none,1,1,1140,1
2,1,1,5,4,none,2,2,1214,1
2,1,1,6,4,none,2,2,1485,1
2,1,1,7,4,none,1,1,1156,1
2,1,1,8,4,none,2,2,1381,1
2,1,1,9,4,none,2,2,1484.9999999999964,1
2,1,1,10,4,none,2,2,1851.9999999999927,1
2,1,1,11,1,name,2,1,1723,0
2,1,1,12,1,name,2,2,2074,1
2,1,1,13,1,name,2,2,1737,1
2,1,1,14,1,name,1,1,1197,1
2,1,1,15,1,name,2,2,1114,1
2,1,1,16,1,name,1,1,1304,1
2,1,1,17,1,name,1,1,1581,1
2,1,1,18,1,name,1,1,1665,1
2,1,1,19,1,name,1,1,1606.9999999999927,1
2,1,1,20,1,name,2,2,1959,1
2,1,1,21,3,both,2,2,1222,1
2,1,1,22,3,both,2,2,1673.9999999999854,1
2,1,1,23,3,both,1,1,1492,1
2,1,1,24,3,both,1,1,1168,1
2,1,1,25,3,both,2,2,1087,1
2,1,1,26,3,both,1,1,1044,1
2,1,1,27,3,both,1,2,1075,0
2,1,1,28,3,both,2,2,913,1
2,1,1,29,3,both,2,2,959,1
2,1,1,30,3,both,1,1,1445,1
2,1,1,31,4,none,2,2,1148,1
2,1,1,32,4,none,1,1,1760,1
2,1,1,33,4,none,1,1,1659,1
2,1,1,34,4,none,1,1,1850,1
2,1,1,35,4,none,1,1,1096,1
2,1,1,36,4,none,2,2,1096,1
2,1,1,37,4,none,1,1,1252,1
2,1,1,38,4,none,2,2,1195,1
2,1,1,39,4,none,2,2,769,1
2,1,1,40,4,none,2,1,1024,0
2,1,1,41,1,name,1,1,1842,1
2,1,1,42,1,name,2,2,1424,1
2,1,1,43,1,name,2,2,1053,1
2,1,1,44,1,name,1,1,1267,1
2,1,1,46,1,name,1,1,1347,1
2,1,1,47,1,name,1,1,1275,1
2,1,1,48,1,name,2,2,1341,1
2,1,1,49,1,name,2,2,1079.999999999971,1
2,1,1,50,1,name,2,2,1582,1
2,1,1,51,2,tie,2,2,2049,1
2,1,1,52,2,tie,1,1,1199,1
2,1,1,53,2,tie,1,2,1765,0
2,1,1,54,2,tie,1,1,764,1
2,1,1,55,2,tie,2,2,749,1
2,1,1,56,2,tie,2,2,1016,1
2,1,1,57,2,tie,1,1,1103,1
2,1,1,58,2,tie,2,2,1246,1
2,1,1,59,2,tie,2,2,2178,1
2,1,1,60,2,tie,1,1,1321,1
2,1,1,61,3,both,1,1,2100,1
2,1,1,62,3,both,1,1,830,1
2,1,1,63,3,both,2,2,957,1
2,1,1,64,3,both,2,2,1198,1
2,1,1,65,3,both,1,1,808,1
2,1,1,66,3,both,2,2,739,1
2,1,1,67,3,both,1,1,1159.999999999971,1
2,1,1,68,3,both,2,2,1164,1
2,1,1,69,3,both,1,1,979.9999999999709,1
2,1,1,70,3,both,2,2,944,1
2,1,1,71,2,tie,1,1,1026,1
2,1,1,72,2,tie,1,1,1702,1
2,1,1,73,2,tie,2,2,1023,1
2,1,1,74,2,tie,2,2,987,1
2,1,1,75,2,tie,2,2,1582,1
2,1,1,76,2,tie,1,1,1407,1
2,1,1,78,2,tie,1,1,1595,1
2,1,1,79,2,tie,2,2,2170,1
2,1,1,80,2,tie,2,2,1472,1
2,1,2,1,1,name,1,1,2260,1
2,1,2,2,1,name,1,1,1393,1
2,1,2,3,1,name,1,1,1445,1
2,1,2,4,1,name,2,2,1383,1
2,1,2,5,1,name,1,1,1138,1
2,1,2,6,1,name,2,2,1065,1
2,1,2,7,1,name,2,2,1184,1
2,1,2,8,1,name,2,2,1213,1
2,1,2,9,1,name,1,1,885,1
2,1,2,10,1,name,2,2,1229,1
2,1,2,11,3,both,2,2,765,1
2,1,2,12,3,both,2,2,1419,1
2,1,2,13,3,both,2,2,1658,1
2,1,2,14,3,both,2,1,1056,0
2,1,2,15,3,both,1,1,1679,1
2,1,2,16,3,both,1,2,1194,0
2,1,2,17,3,both,2,2,1080,1
2,1,2,18,3,both,1,1,1051,1
2,1,2,19,3,both,1,1,1906,1
2,1,2,20,3,both,1,1,1919,1
2,1,2,21,4,none,1,2,2032,0
2,1,2,22,4,none,2,2,995,1
2,1,2,23,4,none,2,2,1077,1
2,1,2,24,4,none,2,2,1798.9999999999854,1
2,1,2,25,4,none,1,1,1162,1
2,1,2,26,4,none,1,1,1587,1
2,1,2,27,4,none,2,2,1215.9999999999854,1
2,1,2,28,4,none,1,2,2247,0
2,1,2,29,4,none,2,2,1491,1
2,1,2,30,4,none,1,1,919,1
2,1,2,31,3,both,2,2,679,1
2,1,2,32,3,both,2,2,985,1
2,1,2,33,3,both,1,1,946,1
2,1,2,34,3,both,1,1,1899,1
2,1,2,35,3,both,1,1,1150,1
2,1,2,36,3,both,2,2,893.9999999999854,1
2,1,2,37,3,both,2,2,720,1
2,1,2,38,3,both,2,1,963.9999999999854,0
2,1,2,39,3,both,1,1,886,1
2,1,2,40,3,both,1,1,610,1
2,1,2,41,2,tie,1,2,2130,0
2,1,2,42,2,tie,2,2,1100,1
2,1,2,44,2,tie,1,1,1668.999999999971,1
2,1,2,45,2,tie,1,1,2158,1
2,1,2,46,2,tie,2,2,1144,1
2,1,2,47,2,tie,1,1,1096,1
2,1,2,48,2,tie,2,1,965,0
2,1,2,49,2,tie,2,1,1253,0
2,1,2,50,2,tie,1,1,1152,1
2,1,2,51,4,none,1,1,948,1
2,1,2,52,4,none,2,2,1215,1
2,1,2,53,4,none,2,1,1186,0
2,1,2,54,4,none,2,1,1468,0
2,1,2,55,4,none,1,1,1466,1
2,1,2,56,4,none,2,1,1425,0
2,1,2,57,4,none,1,1,1190,1
2,1,2,58,4,none,2,1,1237.999999999971,0
2,1,2,59,4,none,1,1,851,1
2,1,2,60,4,none,1,1,867.9999999999709,1
2,1,2,61,2,tie,1,1,1743,1
2,1,2,62,2,tie,2,1,854,0
2,1,2,63,2,tie,1,1,1094,1
2,1,2,64,2,tie,1,1,1190,1
2,1,2,65,2,tie,1,1,1120,1
2,1,2,66,2,tie,2,1,949.9999999999709,0
2,1,2,70,2,tie,2,2,1961,1
2,1,2,71,1,name,1,1,828,1
2,1,2,72,1,name,2,2,1445,1
2,1,2,73,1,name,1,1,1449.999999999971,1
2,1,2,74,1,name,1,1,1434,1
2,1,2,75,1,name,2,2,1224,1
2,1,2,76,1,name,1,2,1622,0
2,1,2,78,1,name,1,1,2140,1
2,1,2,79,1,name,2,1,1419,0
2,1,2,80,1,name,2,2,1670,1
2,2,1,1,1,name,1,1,1318,1
2,2,1,2,1,name,1,1,1257,1
2,2,1,3,1,name,2,2,2240,1
2,2,1,4,1,name,2,2,1622,1
2,2,1,5,1,name,1,1,1237.9999999999982,1
2,2,1,6,1,name,2,2,1626,1
2,2,1,7,1,name,1,1,973,1
2,2,1,8,1,name,2,2,1830,1
2,2,1,9,1,name,1,1,1046,1
2,2,1,10,1,name,2,2,1545,1
2,2,1,11,2,tie,2,2,1697,1
2,2,1,12,2,tie,1,1,1084,1
2,2,1,13,2,tie,1,1,1147,1
2,2,1,14,2,tie,1,1,1059,1
2,2,1,15,2,tie,2,2,984,1
2,2,1,16,2,tie,2,2,1081,1
2,2,1,17,2,tie,1,1,1857,1
2,2,1,18,2,tie,2,2,1243.9999999999927,1
2,2,1,19,2,tie,1,1,916,1
2,2,1,20,2,tie,2,2,918,1
2,2,1,21,3,both,1,1,1405.9999999999927,1
2,2,1,22,3,both,2,2,1099,1
2,2,1,23,3,both,2,2,1603,1
2,2,1,24,3,both,1,1,1508,1
2,2,1,25,3,both,1,1,733,1
2,2,1,26,3,both,1,1,1657.9999999999854,1
2,2,1,27,3,both,2,2,1418,1
2,2,1,28,3,both,2,2,1231,1
2,2,1,29,3,both,2,2,1402.9999999999854,1
2,2,1,30,3,both,1,1,1833,1
2,2,1,31,4,none,1,1,1425,1
2,2,1,32,4,none,2,2,1380,1
2,2,1,33,4,none,2,2,762,1
2,2,1,34,4,none,1,1,1976,1
2,2,1,35,4,none,1,1,1130,1
2,2,1,36,4,none,1,1,777,1
2,2,1,37,4,none,2,2,1180.9999999999854,1
2,2,1,38,4,none,2,2,1089,1
2,2,1,39,4,none,1,1,1417,1
2,2,1,40,4,none,2,2,967.9999999999854,1
2,2,1,41,3,both,2,2,1805,1
2,2,1,42,3,both,1,1,680,1
2,2,1,43,3,both,1,1,1535.9999999999854,1
2,2,1,44,3,both,1,1,1606,1
2,2,1,45,3,both,1,2,1859,0
2,2,1,46,3,both,1,1,666,1
2,2,1,47,3,both,2,2,1422,1
2,2,1,48,3,both,2,2,1500,1
2,2,1,49,3,both,2,2,1309,1
2,2,1,50,3,both,2,2,918,1
2,2,1,51,1,name,1,2,1077,0
2,2,1,52,1,name,1,1,1090,1
2,2,1,53,1,name,2,2,891,1
2,2,1,54,1,name,2,2,1669,1
2,2,1,55,1,name,1,1,1108,1
2,2,1,56,1,name,1,1,993,1
2,2,1,57,1,name,2,1,1187,0
2,2,1,58,1,name,2,2,1064,1
2,2,1,59,1,name,2,2,1276,1
2,2,1,60,1,name,1,1,1521,1
2,2,1,61,4,none,1,1,1621,1
2,2,1,62,4,none,2,2,851,1
2,2,1,63,4,none,1,1,822.9999999999709,1
2,2,1,64,4,none,1,1,1262,1
2,2,1,65,4,none,1,1,789,1
2,2,1,66,4,none,2,2,798.9999999999709,1
2,2,1,67,4,none,2,2,954,1
2,2,1,68,4,none,2,1,1517,0
2,2,1,69,4,none,1,1,998,1
2,2,1,70,4,none,2,1,1361,0
2,2,1,71,2,tie,1,1,1578,1
2,2,1,72,2,tie,1,1,1253,1
2,2,1,73,2,tie,1,1,1687,1
2,2,1,74,2,tie,2,2,949,1
2,2,1,75,2,tie,2,2,1400,1
2,2,1,76,2,tie,2,1,1780,0
2,2,1,77,2,tie,2,2,1188,1
2,2,1,78,2,tie,1,1,1528.999999999971,1
2,2,1,79,2,tie,1,1,1120,1
2,2,1,80,2,tie,2,2,919,1
2,2,2,1,1,name,2,2,1669.999999999999,1
2,2,2,2,1,name,1,1,690,1
2,2,2,3,1,name,2,2,1264,1
2,2,2,4,1,name,2,2,1150,1
2,2,2,5,1,name,1,1,1449.9999999999964,1
2,2,2,6,1,name,1,1,1062,1
2,2,2,7,1,name,2,2,871,1
2,2,2,8,1,name,1,1,1325,1
2,2,2,9,1,name,1,1,1647,1
2,2,2,10,1,name,2,2,1112,1
2,2,2,11,3,both,2,2,1074,1
2,2,2,12,3,both,2,2,1412,1
2,2,2,13,3,both,1,1,806,1
2,2,2,14,3,both,2,2,786.9999999999927,1
2,2,2,15,3,both,1,1,1191,1
2,2,2,16,3,both,1,1,1195,1
2,2,2,17,3,both,1,1,1061,1
2,2,2,18,3,both,2,2,1245,1
2,2,2,19,3,both,2,2,1037,1
2,2,2,20,3,both,1,1,731,1
2,2,2,21,1,name,1,1,1401,1
2,2,2,22,1,name,2,2,1040.9999999999927,1
2,2,2,23,1,name,2,2,1219,1
2,2,2,24,1,name,2,2,911,1
2,2,2,25,1,name,1,1,1073,1
2,2,2,26,1,name,2,2,853,1
2,2,2,27,1,name,1,2,1503,0
2,2,2,28,1,name,1,2,1716,0
2,2,2,29,1,name,2,2,1129,1
2,2,2,30,1,name,1,1,856.9999999999854,1
2,2,2,31,2,tie,1,1,1358,1
2,2,2,32,2,tie,2,2,1221,1
2,2,2,33,2,tie,1,1,1712,1
2,2,2,34,2,tie,2,1,2293,0
2,2,2,35,2,tie,1,1,1047,1
2,2,2,36,2,tie,2,2,1584,1
2,2,2,37,2,tie,2,2,1366.9999999999854,1
2,2,2,38,2,tie,1,1,1806.9999999999854,1
2,2,2,39,2,tie,1,1,797.9999999999854,1
2,2,2,40,2,tie,2,2,1321,1
2,2,2,41,4,none,1,1,1605,1
2,2,2,42,4,none,2,2,872,1
2,2,2,43,4,none,2,2,962,1
2,2,2,44,4,none,1,1,1057,1
2,2,2,45,4,none,2,1,1197,0
2,2,2,46,4,none,1,1,1119,1
2,2,2,47,4,none,2,2,862,1
2,2,2,48,4,none,1,1,1064,1
2,2,2,49,4,none,2,2,1631,1
2,2,2,50,4,none,1,1,749,1
2,2,2,51,3,both,1,1,1587,1
2,2,2,52,3,both,1,1,1089,1
2,2,2,53,3,both,2,2,1098,1
2,2,2,54,3,both,1,1,1425,1
2,2,2,55,3,both,1,1,946,1
2,2,2,56,3,both,1,2,1377,0
2,2,2,57,3,both,2,2,1421.999999999971,1
2,2,2,58,3,both,2,2,1205,1
2,2,2,59,3,both,2,2,979,1
2,2,2,60,3,both,2,2,1030,1
2,2,2,61,4,none,1,1,1453,1
2,2,2,62,4,none,1,1,1440,1
2,2,2,63,4,none,1,1,1453,1
2,2,2,64,4,none,2,1,1539,0
2,2,2,65,4,none,2,2,847,1
2,2,2,66,4,none,2,2,1038,1
2,2,2,67,4,none,2,2,1212,1
2,2,2,68,4,none,2,1,1341,0
2,2,2,69,4,none,1,1,892,1
2,2,2,70,4,none,1,1,761,1
2,2,2,71,2,tie,1,1,1495,1
2,2,2,72,2,tie,2,2,1263,1
2,2,2,73,2,tie,1,1,1181,1
2,2,2,74,2,tie,1,1,1364,1
2,2,2,75,2,tie,2,2,1225,1
2,2,2,76,2,tie,1,1,1261,1
2,2,2,77,2,tie,2,1,1399,0
2,2,2,78,2,tie,2,1,1955.999999999971,0
2,2,2,79,2,tie,1,1,1032,1
2,2,2,80,2,tie,2,2,1267,1
2,3,1,3,4,none,2,2,1057,1
2,3,1,4,4,none,1,1,871,1
2,3,1,5,4,none,1,1,1069.9999999999982,1
2,3,1,6,4,none,2,2,1099,1
2,3,1,7,4,none,2,2,1412,1
2,3,1,8,4,none,1,1,1822,1
2,3,1,9,4,none,1,1,928,1
2,3,1,10,4,none,2,2,905,1
2,3,1,11,3,both,1,1,945,1
2,3,1,12,3,both,2,2,928,1
2,3,1,13,3,both,1,1,1095,1
2,3,1,14,3,both,1,2,1236,0
2,3,1,15,3,both,2,2,928,1
2,3,1,16,3,both,2,1,1122,0
2,3,1,17,3,both,1,1,1552,1
2,3,1,18,3,both,1,1,1517,1
2,3,1,19,3,both,2,2,1388,1
2,3,1,20,3,both,2,2,918.9999999999927,1
2,3,1,21,2,tie,1,1,1342,1
2,3,1,22,2,tie,2,2,2066,1
2,3,1,23,2,tie,2,2,763,1
2,3,1,24,2,tie,2,2,814.9999999999854,1
2,3,1,25,2,tie,1,1,1018,1
2,3,1,26,2,tie,1,1,971,1
2,3,1,27,2,tie,2,2,1467,1
2,3,1,28,2,tie,1,1,948,1
2,3,1,29,2,tie,2,2,1227,1
2,3,1,30,2,tie,1,1,1246,1
2,3,1,31,1,name,1,1,2019,1
2,3,1,32,1,name,2,2,1035.9999999999854,1
2,3,1,33,1,name,2,2,1384,1
2,3,1,34,1,name,2,2,920.9999999999854,1
2,3,1,35,1,name,2,2,1141,1
2,3,1,36,1,name,2,1,1262,0
2,3,1,37,1,name,1,1,1815,1
2,3,1,38,1,name,1,1,1153,1
2,3,1,39,1,name,1,1,1619,1
2,3,1,40,1,name,1,1,1351,1
2,3,1,41,2,tie,1,1,1180,1
2,3,1,42,2,tie,1,1,983,1
2,3,1,43,2,tie,1,1,920,1
2,3,1,44,2,tie,2,2,976,1
2,3,1,45,2,tie,2,2,1228,1
2,3,1,46,2,tie,2,2,1037,1
2,3,1,47,2,tie,2,2,1151.9999999999854,1
2,3,1,48,2,tie,2,2,1433,1
2,3,1,49,2,tie,1,1,1690,1
2,3,1,50,2,tie,1,1,1399,1
2,3,1,51,3,both,1,1,1007,1
2,3,1,52,3,both,1,1,1143,1
2,3,1,53,3,both,2,2,1157,1
2,3,1,54,3,both,2,2,1211,1
2,3,1,55,3,both,1,1,1596,1
2,3,1,56,3,both,2,2,991,1
2,3,1,57,3,both,1,1,1049.999999999971,1
2,3,1,58,3,both,2,1,1183,0
2,3,1,59,3,both,2,2,1126,1
2,3,1,60,3,both,1,1,1423,1
2,3,1,61,4,none,2,2,1555,1
2,3,1,62,4,none,1,1,868,1
2,3,1,63,4,none,2,2,1558,1
2,3,1,64,4,none,1,1,1694,1
2,3,1,65,4,none,2,2,1386,1
2,3,1,66,4,none,2,2,1720,1
2,3,1,67,4,none,1,1,751,1
2,3,1,68,4,none,1,1,1454,1
2,3,1,69,4,none,1,1,953,1
2,3,1,70,4,none,2,1,1708,0
2,3,1,71,1,name,1,1,1882,1
2,3,1,72,1,name,1,1,853,1
2,3,1,73,1,name,1,1,699,1
2,3,1,74,1,name,2,2,1044,1
2,3,1,75,1,name,2,2,1695,1
2,3,1,76,1,name,2,2,886,1
2,3,1,77,1,name,2,2,1550,1
2,3,1,78,1,name,1,1,1195,1
2,3,1,79,1,name,2,2,977.9999999999709,1
2,3,1,80,1,name,1,1,1535,1
2,3,2,1,4,none,2,2,1164,1
2,3,2,2,4,none,1,1,1263,1
2,3,2,3,4,none,1,1,1016,1
2,3,2,4,4,none,1,1,1476,1
2,3,2,5,4,none,2,1,2304,0
2,3,2,6,4,none,2,1,1198,0
2,3,2,7,4,none,2,2,1038,1
2,3,2,8,4,none,1,1,1061,1
2,3,2,9,4,none,2,2,1181.9999999999964,1
2,3,2,10,4,none,1,1,1436,1
2,3,2,11,3,both,2,2,1172,1
2,3,2,12,3,both,1,1,1411,1
2,3,2,13,3,both,1,1,1465,1
2,3,2,14,3,both,1,1,747,1
2,3,2,15,3,both,2,1,1584,0
2,3,2,16,3,both,2,2,1095.9999999999927,1
2,3,2,17,3,both,1,2,1169,0
2,3,2,18,3,both,2,2,1449,1
2,3,2,19,3,both,1,2,906,0
2,3,2,20,3,both,2,1,749,0
2,3,2,21,2,tie,2,2,965,1
2,3,2,22,2,tie,2,1,743,0
2,3,2,23,2,tie,2,2,1187,1
2,3,2,24,2,tie,1,1,1667,1
2,3,2,25,2,tie,1,1,624,1
2,3,2,26,2,tie,2,2,1019,1
2,3,2,27,2,tie,1,1,1232,1
2,3,2,28,2,tie,2,2,1263,1
2,3,2,29,2,tie,1,1,1551,1
2,3,2,30,2,tie,1,1,1095,1
2,3,2,31,1,name,2,2,1449,1
2,3,2,32,1,name,2,1,1354,0
2,3,2,33,1,name,1,1,1475,1
2,3,2,34,1,name,2,2,1643,1
2,3,2,35,1,name,1,1,996,1
2,3,2,36,1,name,1,1,912,1
2,3,2,37,1,name,2,2,803.9999999999854,1
2,3,2,38,1,name,1,1,975,1
2,3,2,39,1,name,1,1,1329,1
2,3,2,40,1,name,2,2,943,1
2,3,2,41,3,both,2,2,1113,1
2,3,2,42,3,both,1,1,1412,1
2,3,2,43,3,both,2,2,2419,1
2,3,2,44,3,both,2,2,956.9999999999854,1
2,3,2,45,3,both,1,1,645,1
2,3,2,46,3,both,1,1,1225,1
2,3,2,47,3,both,2,2,1229,1
2,3,2,48,3,both,2,2,872.0000000000146,1
2,3,2,50,3,both,1,2,935,0
2,3,2,51,4,none,1,1,1465,1
2,3,2,52,4,none,2,2,1817,1
2,3,2,53,4,none,2,2,1426,1
2,3,2,54,4,none,2,2,1747,1
2,3,2,55,4,none,1,1,1138,1
2,3,2,56,4,none,1,1,1244,1
2,3,2,57,4,none,1,1,1354,1
2,3,2,58,4,none,1,1,1550,1
2,3,2,60,4,none,2,1,1176.999999999971,0
2,3,2,61,2,tie,1,1,1073,1
2,3,2,62,2,tie,1,1,676,1
2,3,2,63,2,tie,1,1,1232,1
2,3,2,64,2,tie,1,1,954,1
2,3,2,65,2,tie,2,2,1714,1
2,3,2,66,2,tie,2,1,1417,0
2,3,2,67,2,tie,2,2,1014.9999999999709,1
2,3,2,68,2,tie,2,2,979.9999999999709,1
2,3,2,69,2,tie,1,1,1275,1
2,3,2,70,2,tie,2,2,1091,1
2,3,2,71,1,name,1,1,1041,1
2,3,2,72,1,name,2,2,1809,1
2,3,2,73,1,name,2,2,1159,1
2,3,2,74,1,name,1,1,1678,1
2,3,2,75,1,name,1,1,974.9999999999709,1
2,3,2,76,1,name,1,1,1052,1
2,3,2,77,1,name,1,1,907,1
2,3,2,78,1,name,2,2,1609,1
2,3,2,79,1,name,2,2,1080,1
2,3,2,80,1,name,2,2,814,1
2,4,1,1,4,none,1,1,1360,1
2,4,1,2,4,none,2,2,793,1
2,4,1,3,4,none,2,2,1281.999999999999,1
2,4,1,4,4,none,1,1,998,1
2,4,1,5,4,none,2,2,887,1
2,4,1,6,4,none,1,1,918,1
2,4,1,7,4,none,1,1,1002,1
2,4,1,8,4,none,1,1,2265,1
2,4,1,9,4,none,2,2,1099,1
2,4,1,10,4,none,2,2,1604,1
2,4,1,11,1,name,1,1,776,1
2,4,1,12,1,name,2,2,962,1
2,4,1,13,1,name,2,2,1582,1
2,4,1,14,1,name,1,1,1159,1
2,4,1,15,1,name,1,1,929,1
2,4,1,16,1,name,1,1,835.9999999999927,1
2,4,1,17,1,name,2,2,1391,1
2,4,1,18,1,name,1,1,1286,1
2,4,1,19,1,name,2,2,1119,1
2,4,1,20,1,name,2,2,828,1
2,4,1,21,2,tie,2,2,1532,1
2,4,1,22,2,tie,1,1,1057,1
2,4,1,23,2,tie,1,1,888,1
2,4,1,24,2,tie,1,1,1503,1
2,4,1,25,2,tie,2,2,1319,1
2,4,1,26,2,tie,2,2,1336,1
2,4,1,27,2,tie,2,1,1632,0
2,4,1,28,2,tie,1,1,1210,1
2,4,1,29,2,tie,1,2,1786,0
2,4,1,30,2,tie,2,2,1161,1
2,4,1,31,4,none,1,1,1527,1
2,4,1,33,4,none,1,1,1365,1
2,4,1,34,4,none,1,1,894,1
2,4,1,35,4,none,1,1,976,1
2,4,1,36,4,none,2,2,914,1
2,4,1,37,4,none,1,1,1273.9999999999854,1
2,4,1,38,4,none,2,2,1115,1
2,4,1,39,4,none,2,2,1223,1
2,4,1,40,4,none,2,2,1265,1
2,4,1,41,3,both,2,2,1940,1
2,4,1,42,3,both,1,1,831,1
2,4,1,43,3,both,1,2,1040,0
2,4,1,44,3,both,1,1,1261,1
2,4,1,45,3,both,2,2,698,1
2,4,1,46,3,both,1,1,1312,1
2,4,1,47,3,both,2,2,650,1
2,4,1,48,3,both,2,2,1010.9999999999854,1
2,4,1,49,3,both,2,2,1284,1
2,4,1,50,3,both,1,1,1456,1
2,4,1,51,1,name,1,1,1328,1
2,4,1,52,1,name,1,1,2229,1
2,4,1,53,1,name,1,1,1304,1
2,4,1,54,1,name,2,2,967,1
2,4,1,56,1,name,2,2,1529,1
2,4,1,57,1,name,2,2,786.9999999999709,1
2,4,1,58,1,name,2,2,996,1
2,4,1,59,1,name,1,1,1623,1
2,4,1,60,1,name,1,1,1112,1
2,4,1,61,3,both,2,2,1159,1
2,4,1,63,3,both,1,2,2111,0
2,4,1,64,3,both,2,2,1381,1
2,4,1,65,3,both,1,1,1177,1
2,4,1,66,3,both,2,2,1052,1
2,4,1,67,3,both,2,1,1141,0
2,4,1,68,3,both,1,1,1175,1
2,4,1,69,3,both,2,2,1456.999999999971,1
2,4,1,70,3,both,1,1,1686,1
2,4,1,71,2,tie,2,1,1566.999999999971,0
2,4,1,72,2,tie,2,2,1730,1
2,4,1,73,2,tie,1,1,1227,1
2,4,1,74,2,tie,1,1,1492.999999999971,1
2,4,1,75,2,tie,1,1,1581,1
2,4,1,76,2,tie,2,2,841,1
2,4,1,77,2,tie,2,2,1243,1
2,4,1,78,2,tie,2,2,1553,1
2,4,1,79,2,tie,1,1,1042,1
2,4,1,80,2,tie,1,1,1097,1
2,4,2,1,4,none,1,1,1342,1
2,4,2,2,4,none,2,2,810,1
2,4,2,3,4,none,1,1,1530,1
2,4,2,4,4,none,2,1,2178.999999999998,0
2,4,2,5,4,none,1,1,753,1
2,4,2,6,4,none,2,2,897,1
2,4,2,7,4,none,2,2,1044,1
2,4,2,8,4,none,1,1,1395,1
2,4,2,9,4,none,2,2,1516,1
2,4,2,10,4,none,1,1,981,1
2,4,2,11,2,tie,2,2,1898,1
2,4,2,12,2,tie,2,2,1639,1
2,4,2,13,2,tie,1,1,1279,1
2,4,2,14,2,tie,2,2,785,1
2,4,2,15,2,tie,1,1,1481,1
2,4,2,16,2,tie,2,2,1657,1
2,4,2,17,2,tie,2,2,1447,1
2,4,2,18,2,tie,1,1,1555,1
2,4,2,19,2,tie,1,1,1590,1
2,4,2,20,2,tie,1,1,1430,1
2,4,2,21,4,none,1,1,1465,1
2,4,2,22,4,none,2,2,998,1
2,4,2,23,4,none,1,1,1521,1
2,4,2,24,4,none,1,1,1125,1
2,4,2,25,4,none,2,2,1400,1
2,4,2,26,4,none,1,1,1393,1
2,4,2,27,4,none,2,2,1083,1
2,4,2,28,4,none,2,2,1113,1
2,4,2,29,4,none,1,2,1899,0
2,4,2,30,4,none,2,2,1032.9999999999854,1
2,4,2,31,3,both,1,1,1326,1
2,4,2,32,3,both,1,1,1209.9999999999854,1
2,4,2,33,3,both,2,2,1352,1
2,4,2,34,3,both,2,1,1489,0
2,4,2,35,3,both,2,2,921,1
2,4,2,36,3,both,2,2,1218,1
2,4,2,37,3,both,1,1,838,1
2,4,2,38,3,both,2,2,1305,1
2,4,2,39,3,both,1,1,900.9999999999854,1
2,4,2,40,3,both,1,1,1143,1
2,4,2,41,1,name,2,2,1700,1
2,4,2,42,1,name,1,1,1477,1
2,4,2,43,1,name,2,2,841,1
2,4,2,44,1,name,2,2,1035,1
